timestamp_cam,timestamp_sensor,delta_t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,roll,pitch,yaw,image_path
1614007825.582777500,1614007825.581168413,0.001609087,0.962725520,-0.140983343,4.499457359,0.999650717,-0.025458992,0.006982320,0.001224253,-0.050910094,0.014022557,0.002092331,rectified_img/5595.png
1614007825.632854462,1614007825.631145239,0.001709223,0.966104686,-0.122207582,4.501649380,0.999566913,-0.027914623,0.008842587,0.002920171,-0.055791236,0.017841491,0.005345014,rectified_img/5596.png
1614007825.682864428,1614007825.682694912,0.000169516,0.969648242,-0.104038373,4.504093647,0.999554574,-0.027537636,0.010471988,0.004766516,-0.054990972,0.021198753,0.008954169,rectified_img/5597.png
1614007825.733114481,1614007825.730572701,0.002541780,0.974261582,-0.085943282,4.506294727,0.999410391,-0.031873550,0.011372807,0.005803296,-0.063637431,0.023104201,0.010877884,rectified_img/5598.png
1614007825.784007549,1614007825.780491829,0.003515720,0.978375316,-0.067274988,4.509138107,0.999315619,-0.034485582,0.011246801,0.007255043,-0.068833273,0.022980620,0.013728507,rectified_img/5599.png
1614007825.833192587,1614007825.830310822,0.002881765,0.982434630,-0.047739435,4.512463093,0.999293327,-0.034502037,0.012753962,0.007731745,-0.068835732,0.026026358,0.014577941,rectified_img/5600.png
1614007825.882750511,1614007825.880669594,0.002080917,0.986821473,-0.027715173,4.515697002,0.999303758,-0.033351187,0.014805165,0.007775506,-0.066504839,0.030112910,0.014559759,rectified_img/5601.png
1614007825.934963465,1614007825.934942484,0.000020981,0.992099583,-0.006013744,4.519456387,0.999312878,-0.033552308,0.013141976,0.008684239,-0.066904252,0.026851870,0.016481344,rectified_img/5602.png
1614007825.982761383,1614007825.980999708,0.001761675,0.996206403,0.014228486,4.523085117,0.999378145,-0.031611551,0.013353877,0.008104686,-0.063032370,0.027206905,0.015361307,rectified_img/5603.png
1614007826.033490419,1614007826.029970646,0.003519773,1.001348019,0.034588326,4.526529312,0.999414444,-0.031690922,0.010918645,0.006879260,-0.063252337,0.022262362,0.013062028,rectified_img/5604.png
1614007826.082871437,1614007826.080675125,0.002196312,1.007375240,0.057867162,4.530141830,0.999513626,-0.028884873,0.009421934,0.007024374,-0.057651879,0.019241687,0.013500522,rectified_img/5605.png
1614007826.132803440,1614007826.127309084,0.005494356,1.012600303,0.079141408,4.533530235,0.999586344,-0.026918724,0.007707726,0.006568459,-0.053746469,0.015763358,0.012718442,rectified_img/5606.png
1614007826.182861567,1614007826.180158377,0.002703190,1.018253088,0.103071444,4.537288666,0.999687970,-0.023899769,0.005248182,0.005029601,-0.047752728,0.010733708,0.009805925,rectified_img/5607.png
1614007826.233155489,1614007826.227292538,0.005862951,1.023392916,0.124703161,4.540394783,0.999755621,-0.021577032,0.003310262,0.003500244,-0.043134708,0.006770008,0.006856137,rectified_img/5608.png
1614007826.282760382,1614007826.282386541,0.000373840,1.029126883,0.148515224,4.543705940,0.999822974,-0.018528288,0.001426199,0.002937077,-0.037050277,0.002960734,0.005820322,rectified_img/5609.png
1614007826.332816601,1614007826.330775976,0.002040625,1.033859134,0.171502948,4.546801090,0.999867618,-0.016210573,0.001171327,0.000850500,-0.032420631,0.002369920,0.001662804,rectified_img/5610.png
1614007826.382805586,1614007826.382508993,0.000296593,1.038800716,0.193594113,4.549602985,0.999870837,-0.016039746,-0.000852255,-0.000628180,-0.032079827,-0.001724443,-0.001228860,rectified_img/5611.png
1614007826.432810545,1614007826.430377960,0.002432585,1.043052197,0.215976432,4.552133083,0.999881625,-0.015124160,-0.000145947,-0.002820505,-0.030248531,-0.000377175,-0.005635958,rectified_img/5612.png
1614007826.482814550,1614007826.479237080,0.003577471,1.046839714,0.235270470,4.554181099,0.999848247,-0.016877932,-0.001984494,-0.003855166,-0.033742127,-0.004098531,-0.007642312,rectified_img/5613.png
1614007826.532933474,1614007826.529097795,0.003835678,1.050971389,0.256764263,4.556023121,0.999846876,-0.016500337,0.000501540,-0.005811158,-0.033007454,0.000811154,-0.011637354,rectified_img/5614.png
1614007826.582855463,1614007826.582059145,0.000796318,1.055328250,0.280515283,4.558087826,0.999801338,-0.018500986,0.001208895,-0.007316367,-0.037020851,0.002146591,-0.014675119,rectified_img/5615.png
1614007826.632793427,1614007826.630537510,0.002255917,1.058575392,0.301851571,4.559798241,0.999740839,-0.020687548,0.002454942,-0.009182390,-0.041421727,0.004528705,-0.018462832,rectified_img/5616.png
1614007826.682896376,1614007826.681524754,0.001371622,1.061688662,0.323312819,4.561216354,0.999655545,-0.023032768,0.004982045,-0.011556254,-0.046183283,0.009428453,-0.023337202,rectified_img/5617.png
1614007826.732877493,1614007826.731031179,0.001846313,1.065281630,0.344772726,4.562310696,0.999600887,-0.023505989,0.008518536,-0.013155487,-0.047241277,0.016412543,-0.026707719,rectified_img/5618.png
1614007826.783064604,1614007826.780135393,0.002929211,1.068154812,0.366203278,4.563296795,0.999525249,-0.025378199,0.010017154,-0.014311126,-0.051050690,0.019299613,-0.029126641,rectified_img/5619.png
1614007826.832831383,1614007826.830871344,0.001960039,1.071448922,0.387931228,4.564280510,0.999456048,-0.026260313,0.011625633,-0.016211893,-0.052906936,0.022389029,-0.033031018,rectified_img/5620.png
1614007826.882990599,1614007826.880414724,0.002575874,1.075069427,0.409937292,4.564393044,0.999421775,-0.025399501,0.013679713,-0.017997881,-0.051302454,0.026432410,-0.036690911,rectified_img/5621.png
1614007826.933133602,1614007826.925596476,0.007537127,1.078231454,0.429450482,4.564370632,0.999389410,-0.025045726,0.014471086,-0.019601284,-0.050669627,0.027946280,-0.039929705,rectified_img/5622.png
1614007826.982912540,1614007826.978075981,0.004836559,1.082377911,0.453112155,4.564195633,0.999353945,-0.024215529,0.014459794,-0.022279482,-0.049082780,0.027825477,-0.045263450,rectified_img/5623.png
1614007827.032916546,1614007827.031561852,0.001354694,1.086493850,0.476820916,4.563627720,0.999369979,-0.022425732,0.013736977,-0.023833448,-0.045509554,0.026390744,-0.048288561,rectified_img/5624.png
1614007827.082990408,1614007827.078936815,0.004053593,1.091064215,0.497936845,4.562437057,0.999376476,-0.021576818,0.012616061,-0.024940604,-0.043782775,0.024142456,-0.050430599,rectified_img/5625.png
1614007827.132897377,1614007827.131763697,0.001133680,1.095807672,0.521682918,4.560664654,0.999372363,-0.020491000,0.010194777,-0.027039742,-0.041527249,0.019269806,-0.054500434,rectified_img/5626.png
1614007827.183051586,1614007827.181177855,0.001873732,1.100713611,0.543895006,4.558255672,0.999393821,-0.019086065,0.007877092,-0.028029848,-0.038604322,0.014675202,-0.056362301,rectified_img/5627.png
1614007827.233025551,1614007827.231312990,0.001712561,1.105877638,0.565750539,4.555129051,0.999404430,-0.018098319,0.005627094,-0.028839113,-0.036509652,0.010203784,-0.057882885,rectified_img/5628.png
1614007827.283706427,1614007827.283423662,0.000282764,1.111127138,0.589044034,4.551360607,0.999380887,-0.017091693,0.004475627,-0.030426588,-0.034442465,0.007905710,-0.061008237,rectified_img/5629.png
1614007827.333197594,1614007827.333191395,0.000006199,1.116167188,0.610731781,4.547064781,0.999350309,-0.016176129,0.003704585,-0.031995747,-0.032574722,0.006369264,-0.064114989,rectified_img/5630.png
1614007827.382893562,1614007827.377838373,0.005055189,1.120709896,0.629661262,4.543015957,0.999350369,-0.016806703,0.002806171,-0.031756915,-0.033776571,0.004541254,-0.063610439,rectified_img/5631.png
1614007827.433630466,1614007827.433529854,0.000100613,1.125969410,0.651834786,4.536972046,0.999302864,-0.017911213,0.002326786,-0.032675516,-0.035957475,0.003479819,-0.065435908,rectified_img/5632.png
1614007827.482988596,1614007827.482706547,0.000282049,1.130658746,0.672662258,4.530102253,0.999307752,-0.017770417,0.003074165,-0.032538906,-0.035724333,0.004987634,-0.065188992,rectified_img/5633.png
1614007827.532970428,1614007827.531384230,0.001586199,1.135337353,0.693409503,4.522821426,0.999269664,-0.018702039,0.004125795,-0.033065282,-0.037659428,0.007008844,-0.066286747,rectified_img/5634.png
1614007827.582924604,1614007827.581666231,0.001258373,1.140042901,0.713960707,4.515211105,0.999249995,-0.020748900,0.004674003,-0.032359917,-0.041782670,0.007998214,-0.064912906,rectified_img/5635.png
1614007827.633176565,1614007827.630633831,0.002542734,1.144812107,0.734301388,4.506449699,0.999214947,-0.021879496,0.007415312,-0.032184225,-0.044220337,0.013411035,-0.064693333,rectified_img/5636.png
1614007827.683059454,1614007827.680410624,0.002648830,1.149800062,0.754665017,4.497431755,0.999244213,-0.021282455,0.009741899,-0.031033980,-0.043157902,0.018149109,-0.062486653,rectified_img/5637.png
1614007827.733260393,1614007827.730330467,0.002929926,1.154728770,0.774748981,4.488035679,0.999211550,-0.023682434,0.008824743,-0.030620666,-0.047892540,0.016185934,-0.061658161,rectified_img/5638.png
1614007827.783215523,1614007827.781285048,0.001930475,1.159869075,0.795141101,4.477812767,0.999255419,-0.022406643,0.009978136,-0.029781874,-0.045397703,0.018607863,-0.060012952,rectified_img/5639.png
1614007827.833032608,1614007827.827921867,0.005110741,1.164968252,0.814187706,4.467984200,0.999299407,-0.022529058,0.008431382,-0.028670773,-0.045531257,0.015559728,-0.057720303,rectified_img/5640.png
1614007827.883239508,1614007827.880093336,0.003146172,1.170834422,0.835727274,4.456810951,0.999355674,-0.022150613,0.006949422,-0.027374178,-0.044671596,0.012677519,-0.055053176,rectified_img/5641.png
1614007827.932975531,1614007827.932002544,0.000972986,1.176648378,0.855835199,4.446096420,0.999436438,-0.021398604,0.004777784,-0.025420723,-0.043030817,0.008462349,-0.051041257,rectified_img/5642.png
1614007827.983218431,1614007827.980405092,0.002813339,1.181918263,0.875038207,4.435988903,0.999540329,-0.019185862,0.003057570,-0.023273490,-0.038506445,0.005219310,-0.046660474,rectified_img/5643.png
1614007828.033132553,1614007828.031322956,0.001809597,1.188186049,0.896040797,4.424313068,0.999614477,-0.017092908,0.001217987,-0.021849565,-0.034232596,0.001688090,-0.043737927,rectified_img/5644.png
1614007828.083292484,1614007828.081174612,0.002117872,1.193705082,0.915981174,4.413742542,0.999701142,-0.015340555,-0.000327788,-0.019033577,-0.030664293,-0.001239351,-0.038054935,rectified_img/5645.png
1614007828.133319378,1614007828.131494761,0.001824617,1.199343443,0.935336351,4.403333664,0.999766111,-0.014370897,-0.001406432,-0.016105682,-0.028693859,-0.003275119,-0.032169127,rectified_img/5646.png
1614007828.183125496,1614007828.180715322,0.002410173,1.204722404,0.954243064,4.393170834,0.999797106,-0.014443329,-0.002297516,-0.013850764,-0.028821501,-0.004994222,-0.027633402,rectified_img/5647.png
1614007828.233118534,1614007828.232784748,0.000333786,1.209847689,0.972825587,4.383264065,0.999831080,-0.014195566,-0.002250453,-0.011455332,-0.028338900,-0.004825395,-0.022845154,rectified_img/5648.png
1614007828.283247471,1614007828.277724028,0.005523443,1.214370012,0.989773810,4.374341488,0.999842942,-0.014903175,-0.001296835,-0.009506587,-0.029781537,-0.002876623,-0.018972751,rectified_img/5649.png
1614007828.333457470,1614007828.328540802,0.004916668,1.219359159,1.007385492,4.365359783,0.999863029,-0.015527591,-0.000589843,-0.005697360,-0.031049225,-0.001356457,-0.011375098,rectified_img/5650.png
1614007828.383078575,1614007828.382393599,0.000684977,1.223932385,1.025377274,4.356849194,0.999821007,-0.018530877,0.000015828,-0.003823481,-0.037063727,-0.000110055,-0.007646254,rectified_img/5651.png
1614007828.433343410,1614007828.430346966,0.002996445,1.228675008,1.041871309,4.349266052,0.999778748,-0.020779502,0.002495567,-0.002108959,-0.041572808,0.004902403,-0.004320763,rectified_img/5652.png
1614007828.483064413,1614007828.478325129,0.004739285,1.232970476,1.057583332,4.342759132,0.999733031,-0.022694146,0.004336395,0.000011380,-0.045393370,0.008671100,-0.000174074,rectified_img/5653.png
1614007828.533196449,1614007828.532338381,0.000858068,1.237954497,1.074875116,4.336841106,0.999627411,-0.026722245,0.004951311,0.002572161,-0.053427210,0.010036569,0.004878051,rectified_img/5654.png
1614007828.583220482,1614007828.580561399,0.002659082,1.242853522,1.091460824,4.331602097,0.999562740,-0.028591292,0.006452054,0.003907817,-0.057143164,0.013122302,0.007443982,rectified_img/5655.png
1614007828.633074522,1614007828.628625870,0.004448652,1.247317195,1.107422590,4.327692986,0.999552727,-0.028302986,0.007964188,0.005465860,-0.056531140,0.016231365,0.010477582,rectified_img/5656.png
1614007828.683374405,1614007828.681442976,0.001931429,1.252822518,1.125206828,4.324003696,0.999454975,-0.031629618,0.006407797,0.006959157,-0.063183145,0.013249228,0.013506972,rectified_img/5657.png
1614007828.733053446,1614007828.732666731,0.000386715,1.257636070,1.141813278,4.322019100,0.999456286,-0.031268556,0.007201887,0.007595481,-0.062441173,0.014871490,0.014734480,rectified_img/5658.png
1614007828.783139467,1614007828.780405998,0.002733469,1.263591528,1.160559177,4.320476055,0.999428332,-0.032048322,0.005578871,0.009213162,-0.064005306,0.011742166,0.018060429,rectified_img/5659.png
1614007828.833487511,1614007828.832617283,0.000870228,1.269313574,1.178650022,4.319856167,0.999467254,-0.030582469,0.005008769,0.010239922,-0.061071183,0.010638727,0.020165081,rectified_img/5660.png
1614007828.883166552,1614007828.882583380,0.000583172,1.274617195,1.196354270,4.320271015,0.999487579,-0.029676918,0.003944356,0.011335380,-0.059270866,0.008557573,0.022427732,rectified_img/5661.png
1614007828.933359385,1614007828.930741310,0.002618074,1.280382156,1.216448545,4.321942329,0.999497950,-0.029268295,0.002202199,0.011931957,-0.058488750,0.005100665,0.023725558,rectified_img/5662.png
1614007828.983301401,1614007828.981074095,0.002227306,1.286210775,1.235520601,4.324496269,0.999512732,-0.028471740,-0.000538111,0.012779576,-0.056960286,-0.000347984,0.025580130,rectified_img/5663.png
1614007829.033324480,1614007829.031703472,0.001621008,1.291517854,1.255361915,4.327918530,0.999558985,-0.026724590,-0.001222699,0.012895783,-0.053482719,-0.001755052,0.025848463,rectified_img/5664.png
1614007829.083094597,1614007829.080614567,0.002480030,1.296663642,1.274971366,4.332548141,0.999571681,-0.025888314,-0.001971778,0.013504232,-0.051831183,-0.003242668,0.027102449,rectified_img/5665.png
1614007829.133126497,1614007829.125354052,0.007772446,1.301141977,1.292509556,4.337756634,0.999596059,-0.024701014,-0.002857685,0.013761249,-0.049481539,-0.005033249,0.027656432,rectified_img/5666.png
1614007829.183177471,1614007829.178245306,0.004932165,1.306099296,1.313536048,4.345000267,0.999609232,-0.023994805,-0.003431916,0.013925629,-0.048085892,-0.006192904,0.028009270,rectified_img/5667.png
1614007829.233730555,1614007829.230402231,0.003328323,1.310481429,1.334666133,4.353172302,0.999646127,-0.022451952,-0.003124658,0.013921654,-0.044990902,-0.005621998,0.027977856,rectified_img/5668.png
1614007829.283707380,1614007829.282121897,0.001585484,1.314080119,1.354575634,4.362351894,0.999652803,-0.022172354,-0.002875054,0.013943373,-0.044424683,-0.005129820,0.028008588,rectified_img/5669.png
1614007829.333218575,1614007829.330505371,0.002713203,1.317739010,1.374433398,4.372578144,0.999649882,-0.022531921,-0.003062492,0.013530051,-0.045146957,-0.005513152,0.027192400,rectified_img/5670.png
1614007829.383525610,1614007829.380653381,0.002872229,1.320897818,1.394517303,4.383687019,0.999667943,-0.022322362,-0.002587715,0.012608512,-0.044710524,-0.004610824,0.025327156,rectified_img/5671.png
1614007829.433439493,1614007829.430600166,0.002839327,1.323779821,1.414378881,4.395717621,0.999654472,-0.023455331,-0.002038433,0.011696300,-0.046959687,-0.003526784,0.023482446,rectified_img/5672.png
1614007829.483316422,1614007829.481539488,0.001776934,1.326141119,1.434451699,4.408257961,0.999663353,-0.023338040,-0.001330435,0.011265094,-0.046707429,-0.002134165,0.022586675,rectified_img/5673.png
1614007829.533138514,1614007829.530466318,0.002672195,1.328272820,1.454670310,4.421180248,0.999680161,-0.023307960,-0.001091786,0.009762534,-0.046639305,-0.001727784,0.019570996,rectified_img/5674.png
1614007829.583566427,1614007829.580473423,0.003093004,1.330359578,1.474966645,4.434425354,0.999675214,-0.024042025,-0.000880267,0.008403266,-0.048101819,-0.001355900,0.016844212,rectified_img/5675.png
1614007829.633233547,1614007829.630489349,0.002744198,1.332027435,1.494257569,4.447009087,0.999674201,-0.024534054,-0.000669954,0.007010129,-0.049081243,-0.000995497,0.014049032,rectified_img/5676.png
1614007829.683451414,1614007829.680693388,0.002758026,1.333741903,1.515784144,4.461079597,0.999671876,-0.025030101,-0.001020652,0.005355327,-0.050075711,-0.001772546,0.010758458,rectified_img/5677.png
1614007829.733250380,1614007829.732311249,0.000939131,1.335088372,1.536065578,4.474523067,0.999666572,-0.025543237,-0.000371569,0.003769403,-0.051094478,-0.000550324,0.007555347,rectified_img/5678.png
1614007829.783180475,1614007829.780549049,0.002631426,1.336112738,1.557203770,4.487822533,0.999697566,-0.024548104,0.000111661,0.001448145,-0.049100765,0.000294353,0.002889936,rectified_img/5679.png
1614007829.833384514,1614007829.831243277,0.002141237,1.337435365,1.577999234,4.500838280,0.999689221,-0.024921753,-0.000080941,0.000633832,-0.049848760,-0.000130240,0.001271304,rectified_img/5680.png
1614007829.883791447,1614007829.880795240,0.002996206,1.338365793,1.599020720,4.513486385,0.999691665,-0.024814079,0.000107198,-0.000920952,-0.049633429,0.000168624,-0.001846658,rectified_img/5681.png
1614007829.934636593,1614007829.927214861,0.007421732,1.339098215,1.617955804,4.524019718,0.999694407,-0.024496567,0.000104017,-0.003338203,-0.048998460,0.000044421,-0.006679512,rectified_img/5682.png
1614007829.983220577,1614007829.980673552,0.002547026,1.340074897,1.641460657,4.536917686,0.999710798,-0.023652280,0.000176697,-0.004350065,-0.047310063,0.000147514,-0.008706083,rectified_img/5683.png
1614007830.033787489,1614007830.033426523,0.000360966,1.340931416,1.664025903,4.548090458,0.999701023,-0.023685077,0.000113613,-0.006075716,-0.047375092,-0.000060649,-0.012153480,rectified_img/5684.png
1614007830.083503485,1614007830.078947067,0.004556417,1.341572404,1.683151364,4.557178020,0.999689937,-0.023730833,-0.000624817,-0.007518939,-0.047455425,-0.001606108,-0.015004143,rectified_img/5685.png
1614007830.133381605,1614007830.130701780,0.002679825,1.341441512,1.705947876,4.567418098,0.999737084,-0.020933548,0.000891057,-0.009316398,-0.041884978,0.001391596,-0.018666305,rectified_img/5686.png
1614007830.183208466,1614007830.182304144,0.000904322,1.342070222,1.726113319,4.576243401,0.999735773,-0.020756224,-0.000253853,-0.009881507,-0.041508399,-0.000917778,-0.019748545,rectified_img/5687.png
1614007830.233557463,1614007830.226936102,0.006621361,1.342180371,1.746561646,4.584498405,0.999721169,-0.020570206,-0.000744328,-0.011571066,-0.041123384,-0.001964280,-0.023107157,rectified_img/5688.png
1614007830.283461571,1614007830.282505751,0.000955820,1.342042089,1.770597696,4.593645573,0.999723136,-0.019718589,-0.000822462,-0.012810670,-0.039415483,-0.002149686,-0.025584661,rectified_img/5689.png
1614007830.333591461,1614007830.330812931,0.002778530,1.341841936,1.791847706,4.601477623,0.999732614,-0.019391842,-0.001155782,-0.012544820,-0.038754168,-0.002797485,-0.025040821,rectified_img/5690.png
1614007830.384512424,1614007830.383643866,0.000868559,1.341426373,1.814342380,4.609055996,0.999738455,-0.018902203,-0.000938031,-0.012839935,-0.037779522,-0.002360980,-0.025640572,rectified_img/5691.png
1614007830.433301449,1614007830.431002855,0.002298594,1.341006637,1.834601998,4.615308285,0.999708056,-0.019727923,-0.000750208,-0.013935157,-0.039433721,-0.002049802,-0.027836231,rectified_img/5692.png
1614007830.483633518,1614007830.480881691,0.002751827,1.340473056,1.855887413,4.621231079,0.999702930,-0.020033285,-0.000974462,-0.013855580,-0.040038486,-0.002503494,-0.027667501,rectified_img/5693.png
1614007830.533576488,1614007830.532886267,0.000690222,1.339622140,1.877251983,4.626780987,0.999706864,-0.019529454,-0.000098224,-0.014312477,-0.039054586,-0.000755420,-0.028616640,rectified_img/5694.png
1614007830.583325386,1614007830.581873655,0.001451731,1.338775873,1.898419261,4.631876945,0.999712110,-0.019716229,0.000712137,-0.013653909,-0.039450801,0.000885457,-0.027331451,rectified_img/5695.png
1614007830.633573532,1614007830.631671906,0.001901627,1.337560415,1.919780374,4.636556625,0.999697924,-0.020138092,0.000304572,-0.014092552,-0.040283497,0.000041366,-0.028192592,rectified_img/5696.png
1614007830.683698416,1614007830.673949003,0.009749413,1.336830497,1.937484980,4.639844894,0.999704540,-0.019986022,-0.000232707,-0.013836225,-0.039964453,-0.001018338,-0.027658512,rectified_img/5697.png
1614007830.733458519,1614007830.731790066,0.001668453,1.335368633,1.962189198,4.644053936,0.999681294,-0.020760953,0.000230509,-0.014367227,-0.041527232,-0.000135684,-0.028738822,rectified_img/5698.png
1614007830.783325434,1614007830.781870365,0.001455069,1.333891869,1.983426929,4.647037029,0.999679863,-0.020679969,0.000031744,-0.014578681,-0.041359420,-0.000539506,-0.029153473,rectified_img/5699.png
1614007830.833478451,1614007830.831338882,0.002139568,1.332624555,2.004536629,4.649155140,0.999694407,-0.019991681,-0.000656479,-0.014529615,-0.039962774,-0.001893502,-0.029028229,rectified_img/5700.png
1614007830.883310556,1614007830.878718138,0.004592419,1.331261158,2.024477720,4.650907993,0.999705911,-0.019865472,-0.001099458,-0.013869788,-0.039699338,-0.002749333,-0.027691380,rectified_img/5701.png
1614007830.933410406,1614007830.931301594,0.002108812,1.329960465,2.046838284,4.651915073,0.999749064,-0.018275058,-0.001602808,-0.012857766,-0.036508083,-0.003674773,-0.025653483,rectified_img/5702.png
1614007830.983420610,1614007830.982973814,0.000446796,1.327832818,2.067972183,4.653041840,0.999751091,-0.017979464,-0.001302821,-0.013152011,-0.035923603,-0.003077931,-0.026253766,rectified_img/5703.png
1614007831.033388376,1614007831.031327724,0.002060652,1.325999260,2.088937998,4.654161930,0.999788284,-0.016344860,-0.001123936,-0.012447801,-0.032660740,-0.002654315,-0.024856238,rectified_img/5704.png
1614007831.083458424,1614007831.083407402,0.000051022,1.324096799,2.110852242,4.655092716,0.999813735,-0.016047785,-0.001558004,-0.010607900,-0.032062222,-0.003455900,-0.021163550,rectified_img/5705.png
1614007831.133445501,1614007831.131252289,0.002193213,1.321610093,2.130285740,4.656515598,0.999812782,-0.016375154,-0.001922834,-0.010133361,-0.032711326,-0.004176831,-0.020201504,rectified_img/5706.png
1614007831.183511496,1614007831.180818081,0.002693415,1.319427252,2.150522470,4.657480717,0.999866664,-0.013804502,-0.001368108,-0.008617753,-0.027585363,-0.002973783,-0.017196360,rectified_img/5707.png
1614007831.233409405,1614007831.230905771,0.002503633,1.317023039,2.170338869,4.658957958,0.999879539,-0.013356850,-0.001343355,-0.007802302,-0.026692802,-0.002894820,-0.015567531,rectified_img/5708.png
1614007831.283548594,1614007831.283468008,0.000080585,1.314699292,2.190803289,4.660378933,0.999896467,-0.013008368,-0.001938240,-0.005848775,-0.025994508,-0.004028256,-0.011646270,rectified_img/5709.png
1614007831.333390474,1614007831.330973387,0.002417088,1.312217116,2.208880901,4.661894798,0.999931395,-0.010875396,-0.001326969,-0.004141912,-0.021740103,-0.002743850,-0.008254519,rectified_img/5710.png
1614007831.383510590,1614007831.381738186,0.001772404,1.309199810,2.227293253,4.663990974,0.999937654,-0.010655141,-0.001128199,-0.003152910,-0.021303507,-0.002323449,-0.006281442,rectified_img/5711.png
1614007831.433666468,1614007831.433561563,0.000104904,1.306487441,2.246475220,4.665970325,0.999949694,-0.009758289,-0.001778201,-0.001526194,-0.019511532,-0.003586017,-0.003017554,rectified_img/5712.png
1614007831.483474493,1614007831.480544090,0.002930403,1.303590178,2.263114452,4.667940617,0.999960601,-0.008838670,-0.000650142,-0.000572354,-0.017676836,-0.001310351,-0.001133171,rectified_img/5713.png
1614007831.533421516,1614007831.531608343,0.001813173,1.300600052,2.279970646,4.669932365,0.999970675,-0.007569307,-0.000088570,0.001156982,-0.015138953,-0.000159621,0.002315240,rectified_img/5714.png
1614007831.583478451,1614007831.580765009,0.002713442,1.297671556,2.296166182,4.672194004,0.999965727,-0.007846927,-0.000429429,0.002610378,-0.015696208,-0.000817862,0.005227342,rectified_img/5715.png
1614007831.634337425,1614007831.631161213,0.003176212,1.294500113,2.311716795,4.674220562,0.999970615,-0.005907569,0.000795372,0.004825405,-0.011807404,0.001647710,0.009641292,rectified_img/5716.png
1614007831.683461428,1614007831.680706739,0.002754688,1.291800022,2.326592684,4.676171303,0.999968469,-0.005732357,0.000270668,0.005483815,-0.011461637,0.000604189,0.010964404,rectified_img/5717.png
1614007831.733445406,1614007831.730274916,0.003170490,1.288835883,2.340054035,4.677802563,0.999972224,-0.003657918,0.001212649,0.006389982,-0.007300223,0.002471982,0.012771123,rectified_img/5718.png
1614007831.783619404,1614007831.781122208,0.002497196,1.285359859,2.354064703,4.679638386,0.999967337,-0.004091259,-0.000048152,0.006967802,-0.008183012,-0.000039286,0.013935994,rectified_img/5719.png
1614007831.833517551,1614007831.830488682,0.003028870,1.281758308,2.366700172,4.681011677,0.999967098,-0.003927467,0.000123876,0.007098357,-0.007852998,0.000303502,0.014195752,rectified_img/5720.png
1614007831.883998394,1614007831.883510590,0.000487804,1.278430343,2.378904343,4.682204247,0.999962807,-0.003898592,-0.000600657,0.007673324,-0.007806195,-0.001141440,0.015351373,rectified_img/5721.png
1614007831.933549404,1614007831.933252335,0.000297070,1.275135517,2.389730692,4.682476521,0.999962330,-0.002780497,-0.000356052,0.008213121,-0.005566662,-0.000666403,0.016428347,rectified_img/5722.png
1614007831.983510494,1614007831.977557182,0.005953312,1.271604538,2.398634672,4.682976723,0.999965072,-0.003871944,-0.000641465,0.007385141,-0.007753176,-0.001225697,0.014775283,rectified_img/5723.png
1614007832.033494473,1614007832.030807972,0.002686501,1.267597556,2.407883167,4.683098793,0.999961853,-0.005741708,-0.000815245,0.006541368,-0.011493911,-0.001555311,0.013091988,rectified_img/5724.png
1614007832.083816528,1614007832.080863714,0.002952814,1.263474464,2.416270971,4.682264328,0.999970019,-0.004773648,0.000599021,0.006082129,-0.009539876,0.001256075,0.012158483,rectified_img/5725.png
1614007832.133564472,1614007832.130616903,0.002947569,1.259255052,2.423750877,4.681558609,0.999966025,-0.006547436,0.001565976,0.004761917,-0.013079953,0.003194208,0.009503196,rectified_img/5726.png
1614007832.183649540,1614007832.180725574,0.002923965,1.255588889,2.430379391,4.679974079,0.999963343,-0.006671318,0.002627843,0.004687288,-0.013318094,0.005318058,0.009339438,rectified_img/5727.png
1614007832.233910561,1614007832.233566046,0.000344515,1.250749230,2.436577082,4.678630829,0.999945521,-0.009859090,0.002593560,0.002257977,-0.019706938,0.005231384,0.004464643,rectified_img/5728.png
1614007832.283833504,1614007832.280662298,0.003171206,1.246777058,2.442007065,4.676985264,0.999941468,-0.010040499,0.003982598,0.000658074,-0.020076569,0.007978030,0.001236136,rectified_img/5729.png
1614007832.333730459,1614007832.333147287,0.000583172,1.242424965,2.446980000,4.674873829,0.999930680,-0.009896390,0.006357349,-0.000657977,-0.019802666,0.012701135,-0.001441809,rectified_img/5730.png
1614007832.384154558,1614007832.383593321,0.000561237,1.237837076,2.451661110,4.672708511,0.999914050,-0.011080860,0.006541594,-0.002524354,-0.022196548,0.013026489,-0.005193712,rectified_img/5731.png
1614007832.433825493,1614007832.433794737,0.000030756,1.233760476,2.455868006,4.669852257,0.999870300,-0.014011021,0.006768485,-0.004175818,-0.028081153,0.013418602,-0.008541092,rectified_img/5732.png
1614007832.483827591,1614007832.477978468,0.005849123,1.230575085,2.459412336,4.665931225,0.999834955,-0.016322693,0.006922209,-0.003966643,-0.032703817,0.013713070,-0.008158813,rectified_img/5733.png
1614007832.534126520,1614007832.530594349,0.003532171,1.226681709,2.463614941,4.659546375,0.999766111,-0.020028349,0.007228821,-0.003796631,-0.040117081,0.014302667,-0.007881936,rectified_img/5734.png
